id_linea,id_orden,fecha_orden,pais,canal,segmento_cliente,rating_cliente,categoria,subcategoria,marca,proveedor,vendedor,metodo_pago,promocion,prioridad_envio,cantidad,precio_unitario,descuento_pct,costo_unitario,tipo_cambio_gtq,venta_neta_gtq,margen_gtq,dias_entrega,entrega_tardia,stock_disponible,dias_reposicion_proveedor,devuelto
ORD-2025-000571-01,ORD-2025-000571,2024-09-07,Guatemala,Web,Minorista,4.0,Belleza,Cuidado capilar,Dove,BeautyCorp,Luis Torres,Crédito 60 días,2x1,Normal,6.0,61.22,0.03,36.27,1.0115,360.3979,82.1039,1.0,0,80,7,0
ORD-2024-000572-01,ORD-2024-000572,2025-04-12,El Salvador,Empresa,Corporativo,3.0,Tecnología,Accesorios,Logitech,GlobalTech,Valeria Ramos,Efectivo,Sin promo,Normal,5.0,69.88,0.03,43.11,7.8386,2656.6426,847.1802,6.0,1,226,10,0
ORD-2025-000573-01,ORD-2025-000573,2024-06-20,Guatemala, wholesale ,Minorista,3.0,Hogar,Electrodomésticos,Ninja,CasaPlus,Diego Castillo,Crédito 60 días,Descuento volumen,Express,20.0,840.4,0.28,538.22,0.9982,12079.9768,1134.1049,9.0,1,126,10,0
ORD-2024-000574-01,ORD-2024-000574,2025-10-29,Guatemala,Distribuidor,Corporativo,,Tecnología,Laptops,Lenovo,TecnoMundo,,Transferencia,Sin promo,Normal,35.0,5886.08,0.04,4476.93,0.9971,197198.7484,40875.7735,6.0,0,55,10,0
ORD-2024-000574-02,ORD-2024-000574,2025-10-29,Guatemala,Distribuidor,Corporativo,,Hogar,Electrodomésticos,Oster,CasaPlus,José Pérez,Transferencia,Sin promo,Normal,15.0,662.75,0.08,441.48,0.9971,9119.4267,2417.3593,6.0,0,9,30,0
ORD-2024-000574-03,ORD-2024-000574,2025-10-29,Guatemala,Distribuidor,Corporativo,,Belleza,Cuidado personal,Rexona,Distribuciones Norte,José Pérez,Transferencia,Sin promo,Normal,25.0,76.0,0.28,44.8,0.9971,1364.0328,213.0005,6.0,0,83,3,0
ORD-2025-000575-01,ORD-2025-000575,2024-12-09,Honduras,distribuidor,Minorista,2.0,Tecnología,Laptops,Lenovo,TecnoMundo,Valeria Ramos,Efectivo,Sin promo,Normal,12.0,18058.11,0.05,14205.96,0.3197,65814.2265,11146.3194,8.0,1,72,30,0
ORD-2025-000575-02,ORD-2025-000575,2024-12-09,Honduras,distribuidor,Minorista,2.0,Tecnología,Accesorios,Redragon,GlobalTech,Valeria Ramos,Efectivo,Sin promo,Normal,10.0,1452.43,0.12,876.51,0.3197,4086.2085,1204.4295,8.0,1,110,21,0
ORD-2025-000575-03,ORD-2025-000575,2024-12-09,Honduras,distribuidor,Minorista,2.0,Oficina,Mobiliario,FlexDesk,OficinaTotal,Valeria Ramos,Efectivo,Sin promo,Normal,4.0,8992.24,0.05,6278.82,0.3197,10924.3127,2823.3449,8.0,1,58,30,0
ORD-2024-000576-01,ORD-2024-000576,2024-09-11,El Salvador,Retail,Minorista,,Deportes,CICLISMO,Giant,Importadora Sur,Valeria Ramos,Efectivo,Sin promo,Normal,2.0,538.74,0.05,398.45,7.886,8072.1569,1740.8818,16.0,1,95,30,0
ORD-2025-000577-01,ORD-2025-000577,2024-12-26,Guatemala, retail,Minorista,3.0,Deportes,CICLISMO,Giant,Importadora Sur,Ana López,Transferencia,Lanzamiento,Normal,1.0,4112.8,0.23,3170.82,1.0056,3184.5904,-35.0391,5.0,0,211,10,0
ORD-2024-000578-01,ORD-2024-000578,2025-09-03,Guatemala, retail,Premium,,Alimentos,Bebidas,Antigua Beans,AgroExport,Ana López,Efectivo,Sin promo,Normal,7.0,131.12,0.0,81.47,1.0072,924.4484,282.3786,8.0,1,223,5,1
ORD-2025-000579-01,ORD-2025-000579,2025-12-16,Guatemala,Tienda física,Premium,,Tecnología,Impresoras,HP,TecnoMundo,María García,Transferencia,Sin promo,Normal,7.0,2151.88,0.2,1498.62,1.0093,12162.5979,1548.4761,1.0,0,76,14,0
ORD-2025-000579-02,ORD-2025-000579,2025-12-16,Guatemala,Tienda física,Premium,,Tecnología,Monitores,Dell,TecnoMundo,María García,Transferencia,Sin promo,Normal,8.0,1446.42,0.0,1030.33,1.0093,11678.9736,3217.7998,1.0,0,244,3,0
ORD-2025-000579-03,ORD-2025-000579,2025-12-16,Guatemala,Tienda física,Premium,,Belleza,Fragancias,Armani,Importadora Sur,María García,Transferencia,Sin promo,Normal,6.0,859.68,0.08,591.09,1.0093,4789.5661,1101.049,1.0,0,202,5,0
ORD-2024-000580-01,ORD-2024-000580,2024-11-22,El Salvador,distribuidor,Corporativo,4.0,Hogar,Electrodomésticos,Ninja,CasaPlus,María García,Transferencia,Sin promo,Normal,10.0,109.13,0.1,68.75,7.7945,7655.5241,2166.2474,7.0,1,222,30,0
ORD-2024-000580-02,ORD-2024-000580,2024-11-22,El Salvador,distribuidor,Corporativo,4.0,Alimentos,Snacks,Lindt,Importadora Sur,María García,Transferencia,Sin promo,Normal,10.0,19.21,0.1,11.17,7.7945,1347.5911,448.4176,7.0,1,32,21,0
ORD-2025-000581-01,ORD-2025-000581,2025-01-09,Guatemala,Marketplace,Corporativo,,Alimentos,Bebidas,Monster,AgroExport,Ana López,Crédito 60 días,Cyberweek,Express,4.0,206.03,0.16,123.04,1.0168,703.8908,84.0495,10.0,0,99,3,0
ORD-2024-000582-01,ORD-2024-000582,2024-06-18,Guatemala, retail,Corporativo,5.0,Hogar,CLIMATIZACIÓN,Xiaomi,GlobalTech,José Pérez,Tarjeta,Bundle,Normal,4.0,1281.17,0.13,889.0,0.9941,4432.1666,811.7538,15.0,1,88,21,0
ORD-2025-000583-01,ORD-2025-000583,2024-10-16,Guatemala,Distribuidor,Minorista,1.0,Oficina,Mobiliario,FlexDesk,OficinaTotal,Diego Castillo,PayPal,Bundle,Express,6.0,2799.73,0.06,1926.41,1.0015,15814.1629,4118.7961,6.0,0,232,7,0
ORD-2025-000583-02,ORD-2025-000583,2024-10-16,Guatemala,Distribuidor,Corporativo,,Hogar,Electrodomésticos,Ninja,CasaPlus,Diego Castillo,PayPal,Bundle,Express,10.0,828.02,0.08,544.19,1.0015,7629.2107,2029.9444,6.0,0,143,21,0
ORD-2024-000584-01,ORD-2024-000584,2024-11-26,El Salvador,online ,Minorista,4.0,Deportes,CICLISMO,Giant,Importadora Sur,Carlos Méndez,Crédito 30 días,Sin promo,Normal,2.0,552.54,0.12,395.65,7.861,7644.5898,1330.0843,4.0,1,24,21,0
ORD-2025-000585-01,ORD-2025-000585,2024-12-02,El Salvador, retail,Premium,5.0,Tecnología,Monitores,Dell,TecnoMundo,María García,Efectivo,Sin promo,Normal,1.0,188.36,0.12,130.36,7.7601,1286.2893,240.5383,12.0,1,179,5,0
ORD-2025-000585-02,ORD-2025-000585,2024-12-02,El Salvador, retail,Premium,5.0,Alimentos,Bebidas,Monster,AgroExport,María García,Efectivo,Sin promo,Normal,3.0,26.59,0.0,16.08,7.7601,619.0232,186.6304,12.0,1,115,5,0
ORD-2025-000585-03,ORD-2025-000585,2024-12-02,EL SALVADOR, retail,Premium,5.0,Deportes,Calzado,Nike,SportMax,María García,Efectivo,Sin promo,Normal,2.0,119.62,0.2,79.17,7.7601,1485.2211,226.9984,12.0,1,205,7,0
ORD-2024-000586-01,ORD-2024-000586,2024-11-20,Guatemala,Tienda física,Mayorista,,Alimentos,Despensa,Borges,AgroExport,Luis Torres,PayPal,Cyberweek,Normal,80.0,92.16,0.07,55.16,1.007,6904.7009,2412.6552,5.0,1,64,14,0
ORD-2025-000587-01,ORD-2025-000587,2025-07-20,Guatemala,Corporativo,Premium,,Alimentos,Bebidas,Antigua Beans,AgroExport,José Pérez,Crédito 60 días,Lanzamiento,Normal,4.0,129.52,0.08,81.33,1.018,485.213,79.0615,15.0,1,149,7,0
ORD-2025-000587-02,ORD-2025-000587,2025-07-20,Guatemala,Corporativo,Premium,,Deportes,Calzado,Nike,SportMax,José Pérez,Crédito 60 días,Lanzamiento,Normal,5.0,926.56,0.06,610.44,1.018,4433.219,1272.6751,15.0,1,91,5,0
ORD-2025-000587-03,ORD-2025-000587,2025-07-20,Guatemala,Corporativo,Premium,,Tecnología,Accesorios,Logitech,GlobalTech,José Pérez,Crédito 60 días,Lanzamiento,Normal,6.0,559.04,0.08,329.33,1.018,3141.447,1094.3508,15.0,1,130,3,0
ORD-2025-000587-04,ORD-2025-000587,2025-07-20,Guatemala,Corporativo,Premium,,oficina,Herramientas,OfficeLab,OficinaTotal,José Pérez,Crédito 60 días,Lanzamiento,Normal,56.0,501.58,0.11,308.69,1.018,25448.7246,7734.415,15.0,1,27,7,0
ORD-2024-000588-01,ORD-2024-000588,2025-08-18,Guatemala, retail,Minorista,4.0,Deportes,FITNESS,FitPro,SportMax,Carlos Méndez,Transferencia,Sin promo,Normal,2.0,1282.52,0.15,848.15,1.0139,2210.5899,420.296,5.0,1,77,30,0
ORD-2025-000589-01,ORD-2025-000589,2024-07-16,Costa Rica,distribuidor,Corporativo,3.0,Hogar,Cocina,Tramontina,Distribuciones Norte,Diego Castillo,Crédito 60 días,Bundle,Programado,2.0,27824.85,0.13,17631.65,0.015,726.2286,110.6343,,0,35,3,0
ORD-2025-000589-02,ORD-2025-000589,2024-07-16,Costa Rica,distribuidor,Corporativo,3.0,Deportes,Natación,Speedo,SportMax,Diego Castillo,Crédito 60 días,Bundle,Programado,10.0,25347.93,0.18,15144.24,0.015,3117.7954,706.2607,,0,17,21,0
ORD-2024-000590-01,ORD-2024-000590,2024-05-11,Guatemala,online ,Minorista,5.0,Alimentos,Despensa,Kellogg's,Distribuciones Norte,Valeria Ramos,PayPal,Sin promo,Normal,1.0,76.9,0.08,47.92,1.0024,70.9178,-42.7343,1.0,0,139,3,0
ORD-2025-000591-01,ORD-2025-000591,2025-09-21,El Salvador,tienda fisica,Mayorista,3.0,Deportes,Natación,Speedo,SportMax,Sofía Herrera,PayPal,Sin promo,Express,4.0,50.07,0.08,28.83,7.889,1453.6082,500.4592,14.0,1,16,30,0
ORD-2024-000592-01,ORD-2024-000592,2024-02-02,Honduras,Retail,Minorista,4.0,Hogar,CLIMATIZACIÓN,Xiaomi,GlobalTech,Luis Torres,Efectivo,Sin promo,Express,5.0,4007.29,0.15,2873.42,0.3116,5306.8541,720.959,,0,80,21,0
ORD-2025-000593-01,ORD-2025-000593,2025-03-07,Costa Rica,Tienda física,Corporativo,,Belleza,Cuidado capilar,Dove,BeautyCorp,,Crédito 60 días,Sin promo,Express,15.0,4060.12,0.0,2530.58,0.0149,907.4368,177.6849,-1.0,0,241,14,1
ORD-2024-000594-01,ORD-2024-000594,2025-01-19,Honduras,Distribuidor,Minorista,4.0,Belleza,Cuidado capilar,Dove,BeautyCorp,,Transferencia,Lanzamiento,Normal,10.0,193.02,0.08,118.63,0.3141,557.7738,82.3551,4.0,1,78,3,0
ORD-2025-000595-01,ORD-2025-000595,2024-01-26,Guatemala,Mayorista,Corporativo,4.0,Belleza, Skincare ,Banana Boat,BeautyCorp,José Pérez,Crédito 60 días,Bundle,Express,28.0,158.34,0.1,95.27,0.9901,3950.6653,1135.6526,9.0,1,27,10,0
ORD-2024-000596-01,ORD-2024-000596,2025-11-09,El Salvador,tienda fisica,Premium,1.0,Deportes,Wearables,Garmin,SportMax,Carlos Méndez,Tarjeta,Sin promo,Normal,4.0,409.15,0.08,280.03,7.808,11756.287,2916.1475,2.0,0,233,14,0
ORD-2025-000597-01,ORD-2025-000597,2025-05-07,Guatemala,MarketPlace,Mayorista,,Deportes,FITNESS,FitPro,SportMax,Diego Castillo,Efectivo,Sin promo,Normal,6.0,1318.54,0.0,842.41,0.9869,7807.6028,2742.6247,,0,78,5,0
ORD-2025-000597-02,ORD-2025-000597,2025-05-07,Guatemala,MarketPlace,Mayorista,,Alimentos,Bebidas,Antigua Beans,AgroExport,Diego Castillo,Efectivo,Sin promo,Normal,4.0,134.5,0.12,81.25,0.9869,467.2379,97.2294,,0,95,7,0
ORD-2024-000598-01,ORD-2024-000598,2024-12-12,Guatemala,market place,Corporativo,5.0,Belleza,Cuidado personal,Rexona,Distribuciones Norte,,Efectivo,Liquidación,Express,2.0,73.83,0.28,45.69,0.9952,105.8049,-33.2246,8.0,1,99,21,0
ORD-2025-000599-01,ORD-2025-000599,2024-06-16,Honduras,Empresa,Corporativo,,Alimentos,Bebidas,Antigua Beans,AgroExport,Valeria Ramos,Crédito 30 días,Sin promo,Normal,28.0,431.5,0.21,255.05,0.3169,3024.7408,609.5064,5.0,0,14,30,0
ORD-2024-000600-01,ORD-2024-000600,2025-05-24,Guatemala,RETAIL,Minorista,,Tecnología,Accesorios,Logitech,GlobalTech,,Transferencia,Descuento volumen,Normal,5.0,571.3,0.11,328.08,0.9957,2531.3532,834.0232,2.0,0,216,5,0
ORD-2024-000600-02,ORD-2024-000600,2025-05-24,Guatemala,RETAIL,Minorista,,Oficina,Mobiliario,FlexDesk,OficinaTotal,,Transferencia,Descuento volumen,Normal,4.0,534.06,0.03,316.81,0.9957,2063.2425,728.7357,2.0,0,122,14,0
ORD-2024-000600-03,ORD-2024-000600,2025-05-24,Guatemala,RETAIL,Minorista,,Deportes,FITNESS,FitPro,SportMax,,Transferencia,Descuento volumen,Normal,1.0,1348.4,0.08,861.08,0.9957,1235.1937,308.5654,2.0,0,79,10,0
ORD-2025-000601-01,ORD-2025-000601,2025-11-05,Costa Rica,online ,Minorista,,Tecnología,Laptops,Lenovo,TecnoMundo,Valeria Ramos,Tarjeta,Sin promo,Express,2.0,396119.03,0.12,288126.25,0.0151,10527.2593,1726.6487,11.0,1,70,21,0
ORD-2025-000601-02,ORD-2025-000601,2025-11-05,Costa Rica,online ,Minorista,,Hogar,CLIMATIZACIÓN,Xiaomi,GlobalTech,Valeria Ramos,Tarjeta,Sin promo,Express,2.0,81989.11,0.0,58953.08,0.0151,2476.0711,608.911,11.0,1,245,7,0
ORD-2024-000602-01,ORD-2024-000602,2024-05-20,Guatemala,online ,Gobierno,4.0,Tecnología,Accesorios,Logitech,GlobalTech,Valeria Ramos,Crédito 60 días,Cyberweek,Same day,22.0,571.64,0.36,329.96,0.9855,7931.9852,585.3093,3.0,0,47,10,0
ORD-2024-000602-02,ORD-2024-000602,2024-05-20,Guatemala,online ,Gobierno,4.0,Belleza,Cuidado personal,Rexona,Distribuciones Norte,Valeria Ramos,Crédito 60 días,Cyberweek,Same day,27.0,73.65,0.33,96.63,0.9855,1313.0097,-1421.3586,3.0,0,19,5,0
ORD-2024-000602-03,ORD-2024-000602,2024-05-20,Guatemala,online ,Gobierno,4.0,Oficina,Mobiliario,ErgoPro,OficinaTotal,Valeria Ramos,Crédito 60 días,Cyberweek,Same day,8.0,1699.59,0.08,1077.18,0.9855,12327.6022,3706.8128,3.0,0,85,5,0
ORD-2025-000603-01,ORD-2025-000603,2025-04-21,El Salvador,RETAIL,Minorista,3.0,Oficina,Mobiliario,ErgoPro,OficinaTotal,,Crédito 30 días,Sin promo,Normal,2.0,210.55,0.15,135.8,7.8504,2809.9329,649.9739,7.0,1,209,30,0
ORD-2025-000603-02,ORD-2025-000603,2025-04-21,El Salvador,RETAIL,Minorista,3.0,Alimentos,Bebidas,Antigua Beans,AgroExport,,Crédito 30 días,Sin promo,Normal,5.0,17.46,0.0,10.59,7.8504,685.3399,238.1026,7.0,1,169,14,0
ORD-2024-000604-01,ORD-2024-000604,2025-07-26,Honduras,Online,Minorista,2.0,Oficina,Mobiliario,ErgoPro,OficinaTotal,José Pérez,Tarjeta,Lanzamiento,Express,8.0,5195.75,0.18,3509.66,0.3123,10644.4707,1795.6407,1.0,0,204,3,0
ORD-2025-000605-01,ORD-2025-000605,2024-06-22,Honduras,Mayorista,Minorista,5.0,Hogar,Limpieza,Samsung,CasaPlus,Ana López,Tarjeta,Sin promo,Normal,12.0,5321.26,0.0,3949.87,0.3193,20388.9398,5213.6549,7.0,1,27,10,0
ORD-2025-000605-02,ORD-2025-000605,2024-06-22,Honduras,Mayorista,Minorista,5.0,Belleza,Cuidado capilar,Dove,BeautyCorp,Ana López,Tarjeta,Sin promo,Normal,30.0,196.56,0.23,114.85,0.3193,1449.7931,302.7845,7.0,1,227,30,0
ORD-2024-000606-01,ORD-2024-000606,2024-08-28,Honduras, wholesale ,Mayorista,2.0,Hogar,Limpieza,Samsung,CasaPlus,Diego Castillo,Crédito 60 días,Descuento volumen,Normal,2.0,5684.06,0.2,3957.84,0.3139,2854.7623,293.6145,5.0,1,183,3,0
ORD-2024-000606-02,ORD-2024-000606,2024-08-28,Honduras, wholesale ,Mayorista,2.0,Alimentos,Despensa,Borges,AgroExport,Diego Castillo,Crédito 60 días,Descuento volumen,Normal,4.0,297.96,0.08,179.58,0.3139,344.1891,11.9793,5.0,1,227,14,0
ORD-2025-000607-01,ORD-2025-000607,2024-01-02,Honduras, wholesale ,Minorista,,Tecnología,Monitores,Dell,TecnoMundo,,Tarjeta,Sin promo,Express,9.0,4604.04,0.15,3182.33,0.3185,11217.8586,1985.1678,1.0,0,115,30,0
ORD-2024-000608-01,ORD-2024-000608,2024-09-13,Costa Rica,Web,Premium,,Belleza,Cuidado capilar,Dove,BeautyCorp,Sofía Herrera,Crédito 30 días,Lanzamiento,Express,1.0,4301.0,0.13,2480.04,0.0149,55.7539,-16.6308,1.0,0,144,5,0
ORD-2025-000609-01,ORD-2025-000609,2024-07-26,El Salvador,Retail,Premium,5.0,Belleza,Skincare,Nivea,BeautyCorp,Valeria Ramos,Efectivo,Liquidación,Express,1.0,15.35,0.18,9.25,7.8513,98.8243,-33.0775,,0,112,10,0
ORD-2025-000609-02,ORD-2025-000609,2024-07-26,El Salvador,Retail,Premium,5.0,Belleza,Fragancias,Armani,Importadora Sur,Valeria Ramos,Efectivo,Liquidación,Express,3.0,106.07,0.2,76.16,7.8513,1998.6897,103.9355,,0,169,21,0
ORD-2024-000610-01,ORD-2024-000610,2025-04-30,Guatemala,MarketPlace,Minorista,1.0,Deportes,Calzado,Nike,SportMax,Sofía Herrera,Efectivo,2x1,Normal,1.0,936.07,0.15,605.66,1.0161,808.4696,111.5978,7.0,1,190,30,0
ORD-2024-000610-02,ORD-2024-000610,2025-04-30,Guatemala,MarketPlace,Minorista,1.0,Oficina,Archivo,MetalWorks,Distribuciones Norte,Sofía Herrera,Efectivo,2x1,Normal,3.0,966.79,0.03,643.77,1.0161,2858.654,846.9894,7.0,1,36,7,0
ORD-2025-000611-01,ORD-2025-000611,2024-12-02,Honduras,RETAIL,Minorista,2.0,Oficina,Papelería,OfficeLab,Distribuciones Norte,,Tarjeta,Liquidación,Programado,3.0,498.29,0.08,301.36,0.3168,435.6888,89.702,5.0,0,166,21,0
ORD-2025-000611-02,ORD-2025-000611,2024-12-02,Honduras,RETAIL,Minorista,2.0,Alimentos,Despensa,Kellogg's,Distribuciones Norte,,Tarjeta,Liquidación,Programado,1.0,241.54,0.23,149.84,0.3168,58.9203,-52.3525,5.0,0,97,14,0
ORD-2024-000612-01,ORD-2024-000612,2024-05-07,Guatemala,Corporativo,Mayorista,2.0,Deportes,Wearables,Garmin,SportMax,Luis Torres,Tarjeta,Liquidación,Normal,20.0,3013.88,0.23,2131.23,1.0051,46650.4621,3731.5865,1.0,0,108,3,0
ORD-2025-000613-01,ORD-2025-000613,2024-09-07,Guatemala,distribuidor,Premium,5.0,Deportes,Wearables,Garmin,SportMax,,Efectivo,Bundle,Express,4.0,3141.53,0.11,2180.96,1.0027,11214.0432,2360.3426,2.0,0,205,3,0
ORD-2025-000613-02,ORD-2025-000613,2024-09-07,Guatemala,distribuidor,Premium,5.0,Alimentos,Despensa,Kellogg's,Distribuciones Norte,,Efectivo,Bundle,Express,25.0,79.03,0.16,47.72,1.0027,1664.111,397.6107,2.0,0,107,5,0
ORD-2024-000614-01,ORD-2024-000614,2025-05-07,honduras, retail,Corporativo,,Deportes,CICLISMO,Giant,Importadora Sur,Valeria Ramos,Efectivo,Descuento volumen,Normal,16.0,13754.54,0.03,9874.45,0.3154,67328.5833,17384.7505,2.0,0,125,30,1
ORD-2024-000614-04,ORD-2024-000614,2025-05-07,Honduras, retail,Corporativo,,Tecnología,Accesorios,Redragon,GlobalTech,Valeria Ramos,Efectivo,Descuento volumen,Normal,3.0,1533.56,0.1,915.5,0.3154,1305.949,344.9852,2.0,0,183,14,1
ORD-2024-000614-05,ORD-2024-000614,2025-05-07,Honduras, retail,Corporativo,,Hogar,Electrodomésticos,Oster,CasaPlus,Valeria Ramos,Efectivo,Descuento volumen,Normal,5.0,2162.48,0.06,1399.61,0.3154,3205.6171,881.6111,2.0,0,82,14,1
ORD-2025-000615-01,ORD-2025-000615,2024-06-12,Guatemala,Marketplace,Corporativo,,Deportes,FITNESS,FitPro,SportMax,,Crédito 30 días,Sin promo,Normal,35.0,1325.61,0.09,859.24,0.9918,41874.4689,11888.7845,5.0,1,101,30,0
ORD-2024-000616-01,ORD-2024-000616,2024-09-02,Guatemala,online ,Premium,,Hogar,Cocina,Tramontina,Distribuciones Norte,,Crédito 60 días,Bundle,Express,8.0,418.15,0.2,250.82,1.0102,2703.4568,599.1395,10.0,1,246,21,0
ORD-2025-000617-01,ORD-2025-000617,2025-10-31,Guatemala,tienda fisica,Minorista,,Oficina,Mobiliario,FlexDesk,OficinaTotal,Valeria Ramos,Crédito 30 días,Cyberweek,Normal,6.0,2868.38,0.03,3500.33,0.9963,16632.2039,-4376.6746,5.0,0,17,10,0
ORD-2025-000617-02,ORD-2025-000617,2025-10-31,Guatemala,tienda fisica,Minorista,,Alimentos,Despensa,Kellogg's,Distribuciones Norte,Valeria Ramos,Crédito 30 días,Cyberweek,Normal,1.0,81.32,0.08,46.36,0.9963,74.5376,8.2139,5.0,0,185,10,0
ORD-2024-000618-01,ORD-2024-000618,2025-11-15,Guatemala,online ,Minorista,2.0,Deportes,Calzado,Nike,SportMax,José Pérez,Efectivo,Sin promo,Programado,2.0,947.34,0.03,612.52,0.9854,1811.0071,546.2364,9.0,0,169,21,0
ORD-2024-000618-02,ORD-2024-000618,2025-11-15, Guatemala ,online ,Minorista,2.0,Deportes,CICLISMO,Giant,Importadora Sur,José Pérez,Efectivo,Sin promo,Programado,5.0,4327.51,0.05,3233.48,0.9854,20255.5597,4277.8505,9.0,0,107,30,0
ORD-2024-000618-03,ORD-2024-000618,2025-11-15,Guatemala,online ,Minorista,2.0,Alimentos,Bebidas,Monster,AgroExport,José Pérez,Efectivo,Sin promo,Programado,8.0,207.59,0.12,126.08,0.9854,1440.0967,412.6792,9.0,0,9,21,0
ORD-2025-000619-01,ORD-2025-000619,2025-05-20,El Salvador,B2B,Mayorista,2.0,Oficina,Mobiliario,FlexDesk,OficinaTotal,Luis Torres,Efectivo,Descuento volumen,Normal,12.0,358.85,0.1,250.16,7.7899,30190.3806,6708.6619,4.0,1,55,21,0
ORD-2025-000619-02,ORD-2025-000619,2025-05-20,El Salvador,B2B,Mayorista,2.0,Hogar,Electrodomésticos,Oster,CasaPlus,Luis Torres,Efectivo,Descuento volumen,Normal,16.0,89.17,0.08,56.0,7.7899,10224.8856,3190.9954,4.0,1,233,7,0
ORD-2024-000620-01,ORD-2024-000620,2024-11-05,Honduras,Distribuidor,Minorista,1.0,Belleza,Cuidado personal,Rexona,Distribuciones Norte,Valeria Ramos,Crédito 60 días,Bundle,Normal,16.0,240.26,0.18,139.76,0.3121,983.8051,236.1134,7.0,0,192,14,0
ORD-2025-000621-01,ORD-2025-000621,2024-07-14,Honduras, wholesale ,Minorista,2.0,Hogar,CLIMATIZACIÓN,Xiaomi,GlobalTech,José Pérez,Crédito 30 días,Sin promo,Normal,25.0,3861.82,0.11,2828.56,0.3144,27014.9756,4716.3914,10.0,0,133,21,0
ORD-2024-000622-01,ORD-2024-000622,2024-06-29,Guatemala,Web,Mayorista,3.0,Belleza, Skincare ,Banana Boat,BeautyCorp,Ana López,Crédito 30 días,Sin promo,Normal,12.0,152.57,0.03,94.02,1.0174,1806.8157,536.897,3.0,0,123,21,1
ORD-2025-000623-01,ORD-2025-000623,2025-04-22,Honduras,Tienda física,Minorista,4.0,Oficina,Mobiliario,FlexDesk,OficinaTotal,Ana López,Efectivo,Lanzamiento,Express,16.0,9096.9,0.08,6164.6,0.3199,42836.6471,11096.633,15.0,1,242,30,0
ORD-2024-000624-01,ORD-2024-000624,2024-05-21,Guatemala,Tienda física,Minorista,5.0,Oficina,Mobiliario,ErgoPro,OficinaTotal,Luis Torres,Tarjeta,Bundle,Express,6.0,1698.34,0.06,1100.97,0.9918,9500.0928,2854.4079,1.0,0,131,30,0
ORD-2024-000624-02,ORD-2024-000624,2024-05-21,Guatemala,Tienda física,Minorista,5.0,Hogar,Electrodomésticos,Oster,CasaPlus,Luis Torres,Tarjeta,Bundle,Express,1.0,682.79,0.17,446.64,0.9918,562.0686,40.2529,1.0,0,128,14,0
ORD-2025-000625-01,ORD-2025-000625,2025-10-23,Guatemala,tienda fisica,Mayorista,,Deportes,CICLISMO,Giant,Importadora Sur,Luis Torres,Transferencia,Sin promo,Normal,27.0,4173.19,0.14,3222.48,1.0003,96930.5422,9824.9484,7.0,1,219,14,0
ORD-2025-000625-02,ORD-2025-000625,2025-10-23,Guatemala,tienda fisica,Mayorista,,Oficina,Archivo,MetalWorks,Distribuciones Norte,Luis Torres,Transferencia,Sin promo,Normal,12.0,959.8,0.1,634.42,1.0003,10368.9498,2699.8797,7.0,1,198,30,0
ORD-2025-000625-03,ORD-2025-000625,2025-10-23,Guatemala,tienda fisica,Mayorista,,oficina,Herramientas,OfficeLab,OficinaTotal,Luis Torres,Transferencia,Sin promo,Normal,12.0,507.61,0.08,319.5,1.0003,5605.6956,1668.5648,-1.0,0,182,7,0
ORD-2024-000626-01,ORD-2024-000626,2025-12-08,Guatemala,Empresa,Mayorista,2.0,Tecnología,Monitores,Dell,TecnoMundo,José Pérez,Transferencia,Sin promo,Normal,18.0,1421.29,0.08,1020.83,1.0077,23717.7939,5073.52,3.0,0,53,7,0
ORD-2024-000626-02,ORD-2024-000626,2025-12-08,Guatemala,Empresa,Mayorista,2.0,Belleza, Skincare ,Banana Boat,BeautyCorp,José Pérez,Transferencia,Sin promo,Normal,9.0,159.09,0.15,90.59,1.0077,1226.4097,356.946,3.0,0,149,3,0
ORD-2025-000627-01,ORD-2025-000627,2024-07-29,Guatemala,Online,Minorista,,Hogar,Electrodomésticos,Oster,CasaPlus,Sofía Herrera,Tarjeta,Descuento volumen,Programado,13.0,691.47,0.08,442.28,1.0154,8397.3389,2513.1162,1.0,0,168,14,0
ORD-2024-000628-01,ORD-2024-000628,2025-10-23,Costa Rica,Corporativo,Corporativo,1.0,Alimentos,Despensa,Borges,AgroExport,María García,Efectivo,Sin promo,Normal,15.0,6334.23,0.12,3670.04,0.0151,1262.5387,401.0256,1.0,0,163,7,0
ORD-2025-000629-02,ORD-2025-000629,2024-12-01,Honduras,MarketPlace,Minorista,,Alimentos,Bebidas,Antigua Beans,AgroExport,José Pérez,Efectivo,Descuento volumen,Normal,19.0,451.02,0.05,264.37,0.3111,2532.6374,834.9025,3.0,0,8,10,0
ORD-2024-000630-01,ORD-2024-000630,2024-04-25,Guatemala,Web,Minorista,1.0,Tecnología,Laptops,Lenovo,TecnoMundo,,Transferencia,Cyberweek,Express,4.0,5878.19,0.23,4539.63,1.0036,18170.0026,-151.3577,3.0,1,2,3,0
ORD-2025-000631-01,ORD-2025-000631,2024-11-02,Guatemala,MarketPlace,Minorista,5.0,Tecnología,Laptops,Lenovo,TecnoMundo,Valeria Ramos,Efectivo,Descuento volumen,Normal,2.0,5735.73,0.08,4488.12,1.0027,10582.2383,1533.0312,6.0,0,161,21,0
